#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
3664,ungating services,76,78,12/11/2019 11:23,20,https://www.evergage.com/blog/why-we-ungated-our-content-results-weve-seen-so-far/,1,0,,1/11/2020 3:51,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Image pack, Adwords bottom",evergage.com
3665,pop out images,80,80,,50,https://www.evergage.com/blog/secret-pleasant-pop-ups/,5,0,,1/1/2020 17:57,,"Image pack, People also ask, Video",evergage.com
3666,pop design images,76,88,12/4/2019 19:52,20,https://www.evergage.com/blog/secret-pleasant-pop-ups/,5,0,,1/3/2020 14:37,,"Image pack, Top stories, Thumbnail",evergage.com
3667,what are ways,81,90,11/28/2019 20:08,60,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,12,0,,12/26/2019 14:05,,"Knowledge card, Image pack",evergage.com
3668,what is for example,75,88,12/9/2019 12:15,20,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,15,0,,1/9/2020 12:36,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3669,gage modeling,86,69,12/6/2019 19:01,200,https://www.evergage.com/modules/data-science-workbench/,0,0,1.8,1/6/2020 9:36,,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
3670,personalized solution,76,63,11/30/2019 13:20,20,https://www.evergage.com/,6,0,1.8,12/28/2019 16:48,,"People also ask, Image pack, Top stories, Thumbnail",evergage.com
3671,turnover calculator excel,76,79,12/15/2019 21:35,20,https://www.evergage.com/blog/how-calculate-customer-retention/,8,0,1.7,1/15/2020 14:03,,"Adwords top, People also ask, Top stories, Thumbnail",evergage.com
3672,retention time formula,84,71,11/27/2019 22:02,100,https://www.evergage.com/blog/how-calculate-customer-retention/,1,0,1.9,12/25/2019 3:37,,"Featured snippet, Thumbnail, People also ask, Image pack, Top stories",evergage.com
3673,what is loyalty,91,91,,1500,https://www.evergage.com/blog/what-is-online-customer-loyalty/,28,0,1.6,1/14/2020 17:12,,"Knowledge card, People also ask, Top stories, Thumbnail, Sitelinks",evergage.com
3674,the meaning of paradigm,80,89,12/3/2019 4:36,50,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,34,0,,1/2/2020 1:43,,"Knowledge card, People also ask, Top stories, Thumbnail, Image pack",evergage.com
3675,paradigmshift,78,52,11/30/2019 1:23,30,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,27,0,0.8,12/28/2019 4:05,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
3676,deterministic matching,79,75,11/30/2019 18:54,40,https://www.evergage.com/blog/the-role-of-identity-resolution-in-the-customer-data-platform/,1,0,,12/28/2019 14:56,,"Featured snippet, Thumbnail, People also ask, Video, Image pack",evergage.com
3677,cro blog,76,76,,20,https://www.evergage.com/blog/conversion-rate-optimization-ab-testing/,22,0,,1/21/2020 11:55,,People also ask,evergage.com
3678,it's a secret tool we'll use later,80,91,12/16/2019 2:45,50,https://www.evergage.com/blog/secret-pleasant-pop-ups/,0,0,,1/15/2020 16:32,,"Top stories, Thumbnail",evergage.com
3679,westin harbour castle,89,87,1/8/2020 2:30,700,https://www.evergage.com/venue/the-westin-harbour-castle/,4,0,0.8,1/16/2020 11:45,,"Adwords top, Sitelinks, Top stories, Thumbnail",evergage.com
3680,"when you personalize events, you",75,75,,20,https://www.evergage.com/blog/6-marketing-channels-you-should-personalize/,1,0,,1/3/2020 5:43,,,evergage.com
3681,jw marriott desert springs resort & spa palm desert,80,83,11/27/2019 1:55,50,https://www.evergage.com/venue/the-jw-marriott-desert-springs-resort-spa/,6,0,3,12/24/2019 18:20,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",evergage.com
3682,trendsin,83,83,,90,https://www.evergage.com/resources/ebooks/trends-in-personalization-survey-report/,19,0,,1/18/2020 16:58,,"Sitelinks, Top stories, Thumbnail",evergage.com
3683,site navagation,85,76,12/8/2019 7:15,150,https://www.evergage.com/blog/tech-company-personalized-site-navigation/,50,0,4,1/8/2020 17:01,,"People also ask, Sitelinks, Top stories, Thumbnail, Knowledge panel",evergage.com
3684,carhat,81,81,,200,https://www.evergage.com/resources/case-studies/carhartt/,37,0,1.1,1/2/2020 2:35,,"Adwords top, Sitelinks, Tweet box, People also ask, Image pack",evergage.com
3685,chat pages,87,87,,200,https://www.evergage.com/blog/case-using-live-chat-landing-pages/,60,0,1.1,1/3/2020 11:11,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",evergage.com
3686,77*.75,83,83,,90,https://www.evergage.com/blog/consumers-want-personalization-stats-roundup/,3,0,,1/5/2020 2:09,,"Knowledge card, People also ask",evergage.com
3687,define tailor,87,87,,1700,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,20,0,,1/19/2020 22:03,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3688,the book of one,83,83,,90,https://www.evergage.com/resources/ebooks/one-to-one-personalization-in-the-age-of-machine-learning/,15,0,0.5,12/27/2019 0:01,,"People also ask, Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
3689,desert springs marriott,86,86,,500,https://www.evergage.com/venue/the-jw-marriott-desert-springs-resort-spa/,8,0,0.7,1/21/2020 16:19,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",evergage.com
3690,ecampus technical support,78,77,12/16/2019 6:37,30,https://www.evergage.com/services/,2,0,,1/16/2020 13:27,,"Featured snippet, Thumbnail",evergage.com
3691,definition what is,78,83,12/6/2019 4:14,30,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,55,0,,1/5/2020 17:47,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
3692,marketing engagement strategy,78,52,12/7/2019 21:51,30,https://www.evergage.com/blog/5-customer-engagement-strategies-part-1/,24,0,9,1/7/2020 6:47,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack, Adwords bottom, Sitelinks",evergage.com
3693,personalizing customer service,84,96,12/1/2019 12:27,100,https://www.evergage.com/blog/6-marketing-channels-you-should-personalize/,18,0,13,12/29/2019 19:52,,"Featured snippet, People also ask, Top stories, Thumbnail",evergage.com
3694,data warehouse.,77,87,12/7/2019 4:05,20,https://www.evergage.com/modules/data-warehouse/,23,0,,1/7/2020 0:50,,"Adwords top, Sitelinks, People also ask, Knowledge card, Top stories, Thumbnail",evergage.com
3695,website recommendation engine,74,95,12/2/2019 20:55,10,https://www.evergage.com/modules/recommend/,12,0,,12/31/2019 23:10,,"Adwords top, Sitelinks, People also ask",evergage.com
3696,personalize google,75,75,,200,https://www.evergage.com/blog/personalize-website-based-adwords-search-terms/,26,0,2.5,1/6/2020 20:50,,"People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
3697,the books machine,82,82,,70,https://www.evergage.com/resources/ebooks/one-to-one-personalization-in-the-age-of-machine-learning/,4,0,0.8,1/13/2020 19:23,,"Top stories, Thumbnail, Image pack",evergage.com
3698,pop ups templates,87,93,11/28/2019 2:22,200,https://www.evergage.com/blog/create-effective-pop-message/,12,0,0.8,12/26/2019 5:18,,"Sitelinks, Top stories, Thumbnail, People also ask, Video",evergage.com
3699,dmp marketing,89,92,12/3/2019 0:11,400,https://www.evergage.com/blog/cdp-vs-dmp-whats-the-difference-and-how-do-you-use-both/,23,0,11,1/2/2020 1:42,,"People also ask, Sitelinks, Top stories, Thumbnail, Adwords bottom, Knowledge panel",evergage.com
3700,how to calculate attrition rate,88,74,12/4/2019 21:29,400,https://www.evergage.com/blog/attrition-and-retention-rates-for-public-subscription-compan/,7,0,,1/3/2020 16:14,,"Featured snippet, Thumbnail, People also ask, Video, Top stories, Image pack",evergage.com
3701,a person who can predict the future,79,79,,30,https://www.evergage.com/blog/predictive-modeling/,1,0,,1/19/2020 9:37,,"Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
3702,financial data warehouse,83,98,12/11/2019 6:59,80,https://www.evergage.com/modules/data-warehouse/,0,0,8,1/11/2020 10:06,,"People also ask, Top stories, Thumbnail, Adwords bottom, Sitelinks, Knowledge panel",evergage.com
3703,james mccormick forrester,79,79,,30,https://www.evergage.com/blog/breaking-down-forresters-definition-personalization/,0,0,,1/20/2020 15:11,,"Top stories, Thumbnail",evergage.com
3704,what is a cdp number,83,83,,80,https://www.evergage.com/blog/customer-data-platform-cdp-stats-you-cant-ignore/,32,0,,1/12/2020 8:04,,"Featured snippet, Thumbnail, People also ask",evergage.com
3705,nevy awards,84,84,,100,https://www.evergage.com/blog/press/evergage-receives-pwc-promise-award-2014-mitx-whats-next-awards/,1,0,,1/13/2020 5:22,,"Top stories, Thumbnail, Image pack",evergage.com
3706,technology workbench,74,68,12/19/2019 7:37,10,https://www.evergage.com/modules/data-science-workbench/,25,0,1.9,1/19/2020 7:52,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Top stories, Video, Adwords bottom",evergage.com
3707,increase website conversion rate,78,76,12/1/2019 5:50,30,https://www.evergage.com/blog/how-use-visitor-data-increase-your-conversion-rates/,60,0,17,12/30/2019 17:47,,"Adwords top, Sitelinks, Featured snippet, Thumbnail",evergage.com
3708,publishers clearing house surveys,74,80,12/11/2019 14:53,10,https://www.evergage.com/blog/press/evergage-launches-smartsurveys-for-targeted-better-surveys/,0,0,1.1,1/11/2020 9:46,,"People also ask, Top stories, Thumbnail, Video, Image pack, Adwords bottom, Sitelinks",evergage.com
3709,paradine shift,78,55,12/8/2019 20:38,30,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,28,0,,1/8/2020 4:26,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
3710,jw marriott desert springs resort & spa palm desert ca,79,79,,30,https://www.evergage.com/venue/the-jw-marriott-desert-springs-resort-spa/,5,0,1.2,1/12/2020 12:19,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3711,definition for cohort,77,71,12/3/2019 23:36,20,https://www.evergage.com/blog/what-cohort-reporting/,13,0,,1/2/2020 15:54,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3712,what is abm marketing,83,100,12/9/2019 6:30,80,https://www.evergage.com/solutions/account-based-marketing/,48,0,,1/9/2020 15:45,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3713,baumrind,92,75,1/10/2020 15:14,1700,https://www.evergage.com/blog/author/josh-baumrind/,30,0,,1/18/2020 9:56,,"Top stories, Thumbnail, People also ask",evergage.com
3714,rpi publishing,77,45,12/2/2019 4:00,20,https://www.evergage.com/blog/rpi-versus-rfm-real-time-business-business/,0,0,4,1/1/2020 0:30,,"Sitelinks, Image pack, Video",evergage.com
3715,pop up solutions,79,51,12/2/2019 20:04,30,https://www.evergage.com/blog/secret-pleasant-pop-ups/,6,0,,1/1/2020 4:54,,"Sitelinks, Top stories, Thumbnail, Image pack, Adwords bottom",evergage.com
3716,one step solutions,82,98,12/5/2019 19:33,60,https://www.evergage.com/blog/press/evergage-sophelle-one-step-retail-solutions-form-alliance-enabling-brick-mortar-retailers-deliver-11-personalized-customer-experiences/,6,0,0.01,1/5/2020 0:33,,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
3717,technological paradigm,78,83,11/25/2019 16:44,20,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,2,0,,12/23/2019 6:22,,"Featured snippet, Thumbnail, People also ask, Image pack",evergage.com
3718,customers retention,81,81,,50,https://www.evergage.com/blog/how-calculate-customer-retention/,56,0,,1/19/2020 17:56,,"Adwords top, Sitelinks, People also ask, Adwords bottom",evergage.com
3719,b2b buying journey,80,62,12/14/2019 17:28,40,https://www.evergage.com/resources/ebooks/ebook-personalization-across-the-b2b-buyers-journey/,35,0,,1/14/2020 1:14,,"Image pack, People also ask, Top stories, Thumbnail, Adwords bottom, Sitelinks",evergage.com
3720,click measure,77,36,12/20/2019 7:41,20,https://www.evergage.com/blog/clicks-lie-6-creative-ways-to-measure-visitor-engagement/,22,0,,1/20/2020 22:25,,"Featured snippet, Thumbnail, People also ask, Sitelinks",evergage.com
3721,popup messages,78,78,,20,https://www.evergage.com/blog/secret-pleasant-pop-ups/,6,0,0.9,12/26/2019 19:42,,"People also ask, Top stories, Thumbnail, Knowledge panel",evergage.com
3722,email personalization stats,77,56,12/10/2019 5:03,20,https://www.evergage.com/blog/personalization-stats-and-trends-how-does-your-organization-compare/,34,0,,1/10/2020 11:38,,"Featured snippet, Thumbnail, Top stories, Image pack, People also ask",evergage.com
3723,acquisition rate is a measure of the:,83,80,12/16/2019 1:43,80,https://www.evergage.com/blog/how-calculate-customer-retention/,18,0,,1/16/2020 2:47,,"Featured snippet, Thumbnail",evergage.com
3724,400 milliseconds to seconds,87,87,,200,https://www.evergage.com/blog/real-time-personalization/,0,0,,1/22/2020 1:54,,"Knowledge card, People also ask, Video",evergage.com
3725,boosting revenue,77,77,,20,https://www.evergage.com/resources/webinars/how-ruelala-is-boosting-revenue-real-time-personalization-ty/,28,0,0.01,1/13/2020 21:21,,"Featured snippet, People also ask",evergage.com
3726,personalization.com,91,91,,1300,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,47,0,1.7,1/18/2020 12:03,,"Adwords top, Sitelinks, Shopping results, Thumbnail",evergage.com
3727,churning bank accounts,81,81,,50,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,5,0,12,1/11/2020 19:42,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, People also ask, Video, Adwords bottom",evergage.com
3728,drr meaning,79,79,,30,https://www.evergage.com/blog/how-calculate-customer-retention/,2,0,,1/21/2020 22:52,,"People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
3729,crystal ball technique,81,81,,50,https://www.evergage.com/blog/2020-marketing-predictions/,8,0,,1/7/2020 15:07,,"Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3730,scottsdale fairmont,83,94,11/29/2019 3:53,250,https://www.evergage.com/venue/fairmont-scottsdale-princess/,10,0,1.6,12/27/2019 21:16,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
3731,carahrtt,80,80,,40,https://www.evergage.com/resources/case-studies/carhartt/,37,0,0.2,1/3/2020 23:00,,"Adwords top, Sitelinks, Tweet box, People also ask, Image pack",evergage.com
3732,how to calculate total revenue in excel 2010,75,63,12/4/2019 17:08,10,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,2,0,,1/4/2020 0:55,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack",evergage.com
3733,ranger analytics,79,79,,30,https://www.evergage.com/blog/author/jonathan-ranger/,0,0,,1/23/2020 2:03,,Sitelinks,evergage.com
3734,why is customer experience important,77,68,11/27/2019 16:49,20,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,48,0,20,12/24/2019 16:21,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Image pack, Adwords bottom",evergage.com
3735,client onboarding best practices,83,45,12/8/2019 0:02,70,https://www.evergage.com/blog/9-biggest-customer-onboarding-mistakes-avoid/,10,0,16,1/8/2020 13:57,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Top stories, Adwords bottom",evergage.com
3736,relevancy meaning,84,96,12/21/2019 15:26,90,https://www.evergage.com/blog/why-relevancy-and-timing-are-most-important-conversion-optimization-factors/,4,0,,1/21/2020 15:45,,"Knowledge card, People also ask, Video, Top stories, Thumbnail",evergage.com
3737,machine learing,87,87,,400,https://www.evergage.com/platform/machine-learning/,75,0,14,1/9/2020 4:56,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
3738,carrharrt,78,78,,20,https://www.evergage.com/resources/case-studies/carhartt/,37,0,0.7,1/6/2020 16:24,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Tweet box, People also ask, Image pack",evergage.com
3739,cdp 3,76,39,11/29/2019 8:38,20,https://www.evergage.com/blog/understanding-customer-data-platforms-3-levels-of-functionality/,0,0,,12/26/2019 20:38,,"Top stories, Thumbnail, Image pack",evergage.com
3740,a message to the main,76,53,12/8/2019 20:33,20,https://www.evergage.com/blog/intro-5-main-types-of-personalization-messages/,1,0,,1/8/2020 16:30,,"Top stories, Thumbnail, Image pack",evergage.com
3741,on site define,78,75,12/4/2019 8:35,20,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,2,0,,1/3/2020 22:47,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3742,annual sales formula,80,71,12/14/2019 5:05,40,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,4,0,,1/14/2020 4:06,,"Featured snippet, People also ask, Image pack, Top stories, Thumbnail",evergage.com
3743,abm email,86,86,,150,https://www.evergage.com/blog/abm-stats-roundup-making-case-company/,18,0,,1/13/2020 19:06,,"Sitelinks, People also ask",evergage.com
3744,enhancing customer service,79,18,12/15/2019 1:45,30,https://www.evergage.com/blog/10-ways-improve-customer-experience-5-minutes/,20,0,7,1/15/2020 13:09,,"Featured snippet, People also ask, Top stories, Thumbnail, Adwords bottom, Sitelinks",evergage.com
3745,pricepoint com coupon,77,77,,20,https://www.evergage.com/blog/amazon-personalized-coupon-strategies/,2,0,,12/30/2019 23:27,,Image pack,evergage.com
3746,net promoter score examples,84,86,12/2/2019 21:00,80,https://www.evergage.com/blog/2-tips-properly-analyzing-net-promoter-score/,48,0,4.5,1/1/2020 13:24,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Top stories",evergage.com
3747,definition relevancy,90,98,12/7/2019 23:36,300,https://www.evergage.com/blog/why-relevancy-and-timing-are-most-important-conversion-optimization-factors/,4,0,,1/7/2020 3:11,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3748,montage machine,80,80,,30,https://www.evergage.com/resources/videos/client-testimonials-montage-vol-1/,0,0,,12/28/2019 22:03,Video,"Video, Image pack, Thumbnail, Shopping results",evergage.com
3749,ever website,78,99,12/9/2019 22:16,20,https://www.evergage.com/,85,0,,1/9/2020 15:15,,"Sitelinks, Image pack",evergage.com
3750,academy sports application,93,93,,700,https://www.evergage.com/resources/videos/academy-sports-outdoors-customer-success-story/,8,0,0.35,1/16/2020 15:55,,"Sitelinks, People also ask",evergage.com
3751,adobe marketing products,76,74,12/8/2019 20:22,10,https://www.evergage.com/blog/sorry-adobe-pay-attention-behind-curtain/,13,0,,1/8/2020 4:46,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",evergage.com
3752,find academy sports and outdoors,78,78,,20,https://www.evergage.com/resources/videos/academy-sports-outdoors-customer-success-story/,30,0,,1/18/2020 22:46,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3753,vistaptint,85,85,,250,https://www.evergage.com/blog/3-ideas-how-personalize-vistaprints-ecommerce-site-smart-messages/,59,0,0.35,1/9/2020 16:39,,"Adwords top, Sitelinks, Image pack, People also ask, Top stories, Thumbnail",evergage.com
3754,aov ecommerce,83,56,12/19/2019 15:43,60,https://www.evergage.com/blog/aov-vs-ltv-why-customer-lifetime-value-matters-more-than-you-think/,25,0,,1/19/2020 14:07,,"Adwords top, Sitelinks, People also ask",evergage.com
3755,compound event calculator,79,76,12/6/2019 5:39,30,https://www.evergage.com/blog/how-calculate-customer-retention/,14,0,,1/5/2020 14:57,,"People also ask, Video",evergage.com
3756,product personalization,84,84,,80,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,8,0,1.5,1/12/2020 20:01,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Image pack",evergage.com
3757,murthy com news,83,83,,60,https://www.evergage.com/newsroom/,6,0,9,12/28/2019 22:25,,"Sitelinks, People also ask, Video",evergage.com
3758,gage name meaning,91,92,1/6/2020 10:14,700,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,1,0,,1/14/2020 7:23,,"Featured snippet, Thumbnail, People also ask, Image pack",evergage.com
3759,aws sox compliance,82,82,,50,https://www.evergage.com/security/,34,0,12,1/12/2020 0:00,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3760,pokemon go testing,91,91,,400,https://www.evergage.com/blog/pokemon-go-personalization/,10,0,2.5,1/11/2020 19:40,,"Top stories, Thumbnail, People also ask, Image pack",evergage.com
3761,conversion rate ??,79,79,,20,https://www.evergage.com/blog/9-uncommon-conversion-rate-optimization-tips-you-can-use-today/,57,0,,12/26/2019 22:49,,"Featured snippet, Thumbnail, People also ask",evergage.com
3762,gap store online,84,84,,80,https://www.evergage.com/blog/bridging-the-gap-from-in-store-to-online-sales-with-personalization/,57,0,0.45,1/15/2020 2:56,,"Shopping results, Thumbnail, Adwords top, Sitelinks, Top stories, People also ask",evergage.com
3763,the coral group,79,99,11/29/2019 0:05,20,https://www.evergage.com/blog/client/gala-coral-group/,12,0,,12/27/2019 10:12,,"Sitelinks, Top stories, Thumbnail",evergage.com
3764,machine learnig,86,86,,100,https://www.evergage.com/platform/machine-learning/,75,0,,1/1/2020 12:17,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories, Adwords bottom, Image pack",evergage.com
3765,customer experience analysis,89,63,12/15/2019 18:24,250,https://www.evergage.com/blog/takeaways-kpmg-2018-us-customer-experience-analysis/,3,0,,1/14/2020 22:30,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Image pack, Adwords bottom",evergage.com
3766,arrowroot walmart,87,86,12/14/2019 19:33,150,https://www.evergage.com/blog/press/evergage-secures-10m-series-c-funding/,0,0,0.15,1/13/2020 18:25,,"Shopping results, Thumbnail, People also ask, Image pack, Video",evergage.com
3767,personalized website content,76,76,,10,https://www.evergage.com/blog/consumers-want-personalization-stats-roundup/,26,0,7,12/23/2019 21:20,,"Featured snippet, Thumbnail, People also ask, Image pack",evergage.com
3768,a/b testing website,83,83,,60,https://www.evergage.com/platform/testing/,59,0,,1/9/2020 22:38,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",evergage.com
3769,survey popups,78,62,12/13/2019 4:03,20,https://www.evergage.com/blog/secret-pleasant-pop-ups/,1,0,,1/13/2020 17:02,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories, Image pack",evergage.com
3770,known groups paradigm,83,83,,200,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,0,0,,12/29/2019 12:14,,"People also ask, Video",evergage.com
3771,examples of b2b e commerce companies,77,89,12/13/2019 20:34,20,https://www.evergage.com/blog/b2b-ecommerce-personalization-challenges-opportunities/,5,0,50,1/13/2020 12:31,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",evergage.com
3772,toys r us store events,82,88,12/13/2019 3:55,50,https://www.evergage.com/blog/answer-clear-toys-r-us-hyper-personalization/,36,0,1.1,1/13/2020 17:11,,"Top stories, Thumbnail, People also ask, Image pack",evergage.com
3773,net dollar retention,85,85,,90,https://www.evergage.com/blog/attrition-and-retention-rates-for-public-subscription-compan/,4,0,,1/4/2020 8:49,,"Featured snippet, Thumbnail, People also ask, Image pack",evergage.com
3774,behavior websites,78,75,11/27/2019 7:20,20,https://www.evergage.com/platform/behavioral-tracking/,80,0,,12/24/2019 20:19,,"Featured snippet, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
3775,what is 1 of,85,79,12/5/2019 22:22,90,https://www.evergage.com/,61,0,,1/5/2020 9:56,,"Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3776,mcdonalds resources and capabilities,81,77,12/1/2019 9:34,40,https://www.evergage.com/blog/mcdonalds-acquisition-of-dynamic-yield-im-lovin-it/,0,0,,12/30/2019 3:06,,"Sitelinks, People also ask",evergage.com
3777,coversion rate,80,65,11/27/2019 6:25,30,https://www.evergage.com/blog/9-uncommon-conversion-rate-optimization-tips-you-can-use-today/,75,0,,12/25/2019 4:09,,"Featured snippet, Thumbnail, People also ask",evergage.com
3778,best personalization websites,82,82,,50,https://www.evergage.com/blog/,28,0,12,12/24/2019 20:57,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Adwords bottom",evergage.com
3779,what is an example of e commerce,77,72,12/3/2019 1:20,20,https://www.evergage.com/blog/individualized-e-commerce-shopping-experience-examples/,38,0,7,1/2/2020 17:54,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
3780,pop up marketing ideas,77,75,12/16/2019 5:33,20,https://www.evergage.com/blog/secret-pleasant-pop-ups/,13,0,6,1/16/2020 3:56,,"People also ask, Top stories, Thumbnail, Adwords bottom, Sitelinks",evergage.com
3781,product personalization software,78,87,12/21/2019 21:53,20,https://www.evergage.com/,14,0,10,1/21/2020 10:38,,"Sitelinks, People also ask, Video",evergage.com
3782,onetime email,90,90,,200,https://www.evergage.com/modules/evergage-for-email/,90,0,35,12/27/2019 16:26,,"Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3783,calculating e,89,89,,250,https://www.evergage.com/blog/how-calculate-customer-retention/,6,0,,12/30/2019 20:28,,"Featured snippet, Thumbnail, Sitelinks, People also ask, Top stories, Image pack",evergage.com
3784,which of the following is not a customer touch point?,87,54,12/11/2019 15:46,150,https://www.evergage.com/blog/six-ways-create-great-first-touchpoint-experience-0/,0,0,,1/10/2020 21:52,,"People also ask, Image pack",evergage.com
3785,part time marketing,84,76,12/19/2019 20:51,70,https://www.evergage.com/blog/real-time-marketing-isnt-what-you-think-it-is/,0,0,0.8,1/19/2020 14:52,,,evergage.com
3786,recomandation,75,45,11/30/2019 10:43,350,https://www.evergage.com/platform/recommendations/,33,0,,12/29/2019 0:48,,"Knowledge card, People also ask, Sitelinks, Image pack",evergage.com
3787,information can be defined as,77,77,,10,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,43,0,,12/26/2019 22:07,,"Featured snippet, People also ask",evergage.com
3788,how to improve customer engagement,77,77,,10,https://www.evergage.com/blog/5-customer-engagement-strategies-part-2/,24,0,20,1/17/2020 13:07,,"Featured snippet, Thumbnail, People also ask, Adwords bottom, Sitelinks",evergage.com
3789,quickbase webinars,80,80,,30,https://www.evergage.com/resources/videos/client-testimonials-montage-vol-1/,0,0,,12/31/2019 8:29,Video,"Top stories, Thumbnail, Video, Image pack, Adwords bottom, Sitelinks",evergage.com
3790,builidum,88,88,,150,https://www.evergage.com/resources/videos/buildium-customer-success-story/,15,0,6,12/28/2019 21:25,Video,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",evergage.com
3791,guardian monitoring services,81,81,,30,https://www.evergage.com/modules/guardian/,31,0,7,1/15/2020 16:02,,"Adwords top, Sitelinks, People also ask, Adwords bottom",evergage.com
3792,flag bandit set,80,80,,30,https://www.evergage.com/blog/introducing-evergage-decisions-and-evergage-data-science-workbench/,0,0,,12/23/2019 3:26,,"Image pack, Video",evergage.com
3793,transparency machine,85,82,12/18/2019 7:09,80,https://www.evergage.com/blog/transparency-age-machine-learning/,27,0,0.6,1/17/2020 20:51,,"People also ask, Sitelinks, Top stories, Thumbnail, Shopping results",evergage.com
3794,what does customer retention mean,80,71,12/14/2019 4:43,30,https://www.evergage.com/blog/how-calculate-customer-retention/,41,0,25,1/14/2020 12:47,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories",evergage.com
3795,definded,80,80,,30,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,19,0,,12/27/2019 14:36,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3796,personalized pokemon,82,83,12/2/2019 11:00,40,https://www.evergage.com/blog/pokemon-go-personalization/,0,0,0.5,1/1/2020 17:27,,"Image pack, Top stories, Thumbnail",evergage.com
